candidate_family_id,parent_algorithm_name,selected,original_output_type,access_provided,candidate_universe,canonical_run,canonical_run_dir,family_member_count,family_members,research_disposition,graph_status,claim_accepted,output_alignment,access_upgrade_status,oracle_status,baseline_status,hard_blockers,unknown_obligations
qfam-5312da7a50a7,Round-robin scheduling,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_optimization_problem,fdv1_public_probe_v1_012__qml-3e1740755406,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-3e1740755406,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-3e1740755406,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-53e80b9d7f9a,Serang,quantum_counting,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_registry_v1_probes_001__qml-1e5ca13af60a,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-1e5ca13af60a,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-1e5ca13af60a,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-5a080a250200,String Graph (Myers),amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_graph_problem,fdv1_public_probe_v1_009__qml-ad0d45466cab,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_009__qml-ad0d45466cab,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_009__qml-ad0d45466cab,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-5b4c5b8fb9e5,Koiliaris and Xu,quantum_walk_marked_vertex_search,DECISION,coherent_markov_chain_walk_oracle,marked_markov_chain_search_problem,fdv1_registry_v1_probes_001__qml-f87aca0b5474,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f87aca0b5474,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f87aca0b5474,REFORMULATE,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-5f9bad923aee,HyperLogLog++,amplitude_estimation,SCALAR,coherent_estimation_oracle,explicit_numerical_problem,fdv1_public_probe_v1_008__qml-0f59c636f6b8,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-0f59c636f6b8,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-0f59c636f6b8,DEMOTE_GENERIC,PASS,True,EXACT_OUTPUT_MATCH,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-61f1d12da71b,Block A*,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_005__qml-58fbc0a2e2e0,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-58fbc0a2e2e0,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-58fbc0a2e2e0,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-633a905b22a9,Hierarchical Navigable Small World (HNSW),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-053332223827,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-053332223827,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-053332223827,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-64ae8dd6260a,Bellare Active Learning,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_graph_problem,fdv1_public_probe_v1_010__qml-35e465808032,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_010__qml-35e465808032,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_010__qml-35e465808032,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-65884f662392,Method of Four Russians,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_012__qml-1fa8daa0e285,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-1fa8daa0e285,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-1fa8daa0e285,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-677f6ee26094,O(n^3) Dynamic Programming,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_012__qml-4585c9bdb403,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-4585c9bdb403,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-4585c9bdb403,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-6aa1682ec747,Dekel Nassimi & Sahni Parallel Implementation,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,explicit_graph_problem,fdv1_public_probe_v1_008__qml-42174647732d,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-42174647732d,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-42174647732d,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-6b39cfa4c03d,de Prisco,amplitude_estimation,SCALAR,coherent_estimation_oracle,explicit_numerical_problem,fdv1_public_probe_v1_007__qml-e60f32f76875,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-e60f32f76875,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-e60f32f76875,DEMOTE_GENERIC,PASS,True,EXACT_OUTPUT_MATCH,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-72e53ce4201e,Pisinger,quantum_counting,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_registry_v1_probes_001__qml-f3ad117fc69e,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f3ad117fc69e,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f3ad117fc69e,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-73a2956cf18c,Brent's algorithm,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_007__qml-6d40f7f4d68d,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-6d40f7f4d68d,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-6d40f7f4d68d,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-75ff9fd0d415,Faaland,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-f25f6f02d2c4,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-f25f6f02d2c4,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-f25f6f02d2c4,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-78ab0e127fcd,Jump Point Search (JPS),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-d1f7adead509,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-d1f7adead509,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-d1f7adead509,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7f74db38a72d,Lifelong Planning A* (LPA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-e38e3a81de5e,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-e38e3a81de5e,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-e38e3a81de5e,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-80c246b343a0,Randomized LU Decomposition,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_matrix_problem,fdv1_public_probe_v1_005__qml-2c77afb01589,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-2c77afb01589,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-2c77afb01589,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8328500e5e4f,Generalized Adaptive A* (GAA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-bc30f499e4d9,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-bc30f499e4d9,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-bc30f499e4d9,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-83c8a0d41a5a,Fringe Saving A* (FSA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-d83c1088dc68,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-d83c1088dc68,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-d83c1088dc68,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-83f9637d4b24,ECK M. DEROSE T. DUCHAMP T. 1995,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_010__qml-468a39df13f5,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_010__qml-468a39df13f5,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_010__qml-468a39df13f5,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-862ad672310e,Koiliaris and Xu,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,fdv1_registry_v1_probes_001__qml-6313da6094f1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-6313da6094f1,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-6313da6094f1,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-867701a2abc6,Chin and Poon,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_006__qml-87771da660dc,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-87771da660dc,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-87771da660dc,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-87083b82a2be,Bellare Active Learning,quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,fdv1_registry_v1_probes_001__qml-a42d55da2417,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-a42d55da2417,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-a42d55da2417,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8a9939b72a93,Dynamic Programming,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_002__qml-55ae9f36e70e,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-55ae9f36e70e,2,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-55ae9f36e70e;runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-d40949c06bd7,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8ea07d5bb023,Serang,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,fdv1_registry_v1_probes_001__qml-0f7abfaec10d,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-0f7abfaec10d,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-0f7abfaec10d,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8ecb17fd0820,Bellman–Ford algorithm (Dantzig 1960),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_004__qml-ba3955603f1d,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_004__qml-ba3955603f1d,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_004__qml-ba3955603f1d,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-90569912bb9c,Bidirectional A* Algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-c48b763f39fb,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-c48b763f39fb,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-c48b763f39fb,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-9901b0751a25,Randomized HITS,amplitude_estimation,SCALAR,coherent_estimation_oracle,explicit_numerical_problem,fdv1_public_probe_v1_011__qml-de56d65a170f,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_011__qml-de56d65a170f,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_011__qml-de56d65a170f,DEMOTE_GENERIC,PASS,True,EXACT_OUTPUT_MATCH,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-a13490e526bf,Randomized HITS,quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,fdv1_registry_v1_probes_001__qml-7a62c762abb4,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-7a62c762abb4,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-7a62c762abb4,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-a159e69a10e3,Two-way String-Matching Algorithm,quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,fdv1_registry_v1_probes_001__qml-ebfdcf90eb0c,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-ebfdcf90eb0c,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-ebfdcf90eb0c,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-a5e4963fd31a,Hierarchical Navigable Small World (HNSW),quantum_minimum_finding,UNKNOWN,coherent_value_oracle,finite_candidate_set_problem,fdv1_registry_v1_probes_001__qml-d7e1a85c0563,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-d7e1a85c0563,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-d7e1a85c0563,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-a83f3d419834,Serang,quantum_walk_marked_vertex_search,UNKNOWN,coherent_markov_chain_walk_oracle,marked_markov_chain_search_problem,fdv1_registry_v1_probes_001__qml-26c574ba04a8,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-26c574ba04a8,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-26c574ba04a8,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-a8ccdca432a8,Expectation conditional maximization (ECM),amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_graph_problem,fdv1_public_probe_v1_008__qml-b03af0023100,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-b03af0023100,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-b03af0023100,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
